stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,feed_version,ingest_year,ingest_month,ingest_day,feed_version_partition
3617,13499,Stop 8C Marion Rd - West side,"72 Marion Rd, Brooklyn Park",-34.93164875,138.552309396,NA,http://www.adelaidemetro.com.au/stops/view/13499,NA,NA,NA,NA,1157,2021,12,17,1157
4564,14432,Stop 18 Marion Rd - East side,"649-651 Marion Rd, Ascot Park",-34.98408,138.55645,NA,http://www.adelaidemetro.com.au/stops/view/14432,NA,NA,NA,NA,1157,2021,12,17,1157
101319,18410,Stop 27 Marion Rd - East side,"864 Marion Rd, Marion",-35.01538,138.55888,NA,http://www.adelaidemetro.com.au/stops/view/18410,NA,NA,NA,NA,1157,2021,12,17,1157
100850,17942,Stop 6 South Rd - West side,"112 Anzac Hwy, Glandore",-34.95407,138.57129,NA,http://www.adelaidemetro.com.au/stops/view/17942,NA,NA,NA,NA,1157,2021,12,17,1157
3940,13817,Stop 8H Marion Rd - West side,"266 Marion Rd, Netley",-34.948719,138.553555,NA,http://www.adelaidemetro.com.au/stops/view/13817,NA,NA,NA,NA,1157,2021,12,17,1157
4566,14434,Stop 18 Marion Rd - West side,"616 Marion Rd, Park Holme",-34.98469,138.55623,NA,http://www.adelaidemetro.com.au/stops/view/14434,NA,NA,NA,NA,1157,2021,12,17,1157
3841,13719,Stop 8F Marion Rd - East side,"189 Marion Rd, Richmond",-34.941978789,138.553306738,NA,http://www.adelaidemetro.com.au/stops/view/13719,NA,NA,NA,NA,1157,2021,12,17,1157
4852,14717,Stop 20 South Rd - East side,"1219 South Rd, St Marys",-35.0000439910973,138.575508870676,NA,http://www.adelaidemetro.com.au/stops/view/14717,NA,NA,NA,NA,1157,2021,12,17,1157
4159,14034,Stop 8 South Rd - West side,"686 South Rd, Glandore",-34.9614434153598,138.572435410927,NA,http://www.adelaidemetro.com.au/stops/view/14034,NA,NA,NA,NA,1157,2021,12,17,1157
6757,16575,Stop 10 Marion Rd,"431 Marion Rd, Plympton",-34.967003,138.555326,NA,http://www.adelaidemetro.com.au/stops/view/16575,NA,50108,NA,NA,1157,2021,12,17,1157
4390,14261,Stop 11 South Rd - East side,"885 South Rd, Clarence Gardens",-34.972901,138.573486,NA,http://www.adelaidemetro.com.au/stops/view/14261,NA,NA,NA,NA,1157,2021,12,17,1157
4056,13931,Stop 9B Marion Rd - West side,"338-342 Marion Rd, North Plympton",-34.955630976,138.554053156,NA,http://www.adelaidemetro.com.au/stops/view/13931,NA,NA,NA,NA,1157,2021,12,17,1157
4524,14394,Stop 13 South Rd - East side,"985 South Rd, Melrose Park",-34.9812595150094,138.574082394468,NA,http://www.adelaidemetro.com.au/stops/view/14394,NA,NA,NA,NA,1157,2021,12,17,1157
4526,14396,Stop 17 Marion Rd - West side,"584 Marion Rd, Plympton Park",-34.9813569750689,138.555969195065,NA,http://www.adelaidemetro.com.au/stops/view/14396,NA,NA,NA,NA,1157,2021,12,17,1157
101439,18528,Stop 10 Marion Rd,"620 Cross Rd, Plympton Park",-34.96744,138.554638,NA,http://www.adelaidemetro.com.au/stops/view/18528,NA,50108,NA,NA,1157,2021,12,17,1157
4895,14760,Stop 24 Marion Rd - West side,"728 Marion Rd, Marion",-35.003081,138.557608,NA,http://www.adelaidemetro.com.au/stops/view/14760,NA,NA,NA,NA,1157,2021,12,17,1157
4674,14541,Stop 16 South Rd - East side,"1081-1089 South Rd, Melrose Park",-34.9900637668092,138.57478932119,NA,http://www.adelaidemetro.com.au/stops/view/14541,NA,NA,NA,NA,1157,2021,12,17,1157
4030,13905,Stop 9A Marion Rd - West side,"328 Marion Rd, Netley",-34.953956275,138.553932405,NA,http://www.adelaidemetro.com.au/stops/view/13905,NA,NA,NA,NA,1157,2021,12,17,1157
3955,13832,Stop 4A South Rd - East side,"523-525 South Rd, Ashford",-34.948500097,138.571675083,NA,http://www.adelaidemetro.com.au/stops/view/13832,NA,NA,NA,NA,1157,2021,12,17,1157
4626,14493,Stop 15 South Rd - East side,"1045 South Rd, Edwardstown",-34.9865030239212,138.574497554947,NA,http://www.adelaidemetro.com.au/stops/view/14493,NA,NA,NA,NA,1157,2021,12,17,1157
4481,14351,Stop 16 Marion Rd - West side,"560 Marion Rd, Plympton Park",-34.97866,138.55582,NA,http://www.adelaidemetro.com.au/stops/view/14351,NA,NA,NA,NA,1157,2021,12,17,1157
4070,13945,Stop 9C Marion Rd - East side,"337 Marion Rd, North Plympton",-34.9569112389206,138.55438197895,NA,http://www.adelaidemetro.com.au/stops/view/13945,NA,NA,NA,NA,1157,2021,12,17,1157
4856,14721,Stop 20 South Rd - West side,"1212 South Rd, Clovelly Park",-35.00024,138.57533,NA,http://www.adelaidemetro.com.au/stops/view/14721,NA,NA,NA,NA,1157,2021,12,17,1157
4890,14755,Stop 24 Marion Rd - East side,"849 Marion Rd, Mitchell Park",-35.004047,138.557909,NA,http://www.adelaidemetro.com.au/stops/view/14755,NA,NA,NA,NA,1157,2021,12,17,1157
4766,14633,Stop 22 Marion Rd - East side,"805 Marion Rd, Mitchell Park",-34.99682,138.55739,NA,http://www.adelaidemetro.com.au/stops/view/14633,NA,NA,NA,NA,1157,2021,12,17,1157
4475,14345,Stop 12 South Rd - East side,"929 South Rd, Clarence Gardens",-34.9774326654318,138.573809351302,NA,http://www.adelaidemetro.com.au/stops/view/14345,NA,NA,NA,NA,1157,2021,12,17,1157
101317,18408,Stop 26 Marion Rd - East Side,"838 Marion Rd, Marion",-35.01257,138.55865,NA,http://www.adelaidemetro.com.au/stops/view/18408,NA,NA,NA,NA,1157,2021,12,17,1157
4387,14258,Stop 14 Marion Rd - East side,"499 Marion Rd, South Plympton",-34.97311,138.55554,NA,http://www.adelaidemetro.com.au/stops/view/14258,NA,NA,NA,NA,1157,2021,12,17,1157
