Route Short Name,Route Id,Trip Id,Stop Id (Gtfs History Prod.Stops.Csv)
720,720,642735,4626
720,720,642735,4580
720,720,642735,4524
720,720,642735,4475
720,720,642735,4390
720,720,642735,4296
720,720,642735,4213
720,720,642735,4156
720,720,642735,4095
720,720,642735,4035
720,720,642735,3988
720,720,642735,3955
720,720,642735,3874
720,720,642736,101013
720,720,642736,4911
720,720,642736,4852
720,720,642736,4799
720,720,642736,4761
720,720,642736,4674
720,720,642736,4626
720,720,642736,4580
720,720,642736,4524
720,720,642736,4475
720,720,642736,4390
720,720,642736,4296
720,720,642736,4213
720,720,642736,4156
720,720,642736,4095
720,720,642736,4035
720,720,642736,3988
720,720,642736,3955
720,720,642736,3874
720,720,642737,101013
720,720,642737,4911
720,720,642737,4852
720,720,642737,4799
720,720,642737,4761
720,720,642737,4674
720,720,642737,4626
720,720,642737,4580
720,720,642737,4524
720,720,642737,4475
720,720,642737,4390
720,720,642737,4296
720,720,642737,4213
720,720,642737,4156
720,720,642737,4095
720,720,642737,4035
720,720,642737,3988
720,720,642737,3955
720,720,642737,3874
720,720,642738,101013
720,720,642738,4911
720,720,642738,4852
720,720,642738,4799
720,720,642738,4761
720,720,642738,4674
720,720,642738,4626
720,720,642738,4580
720,720,642738,4524
720,720,642738,4475
720,720,642738,4390
720,720,642738,4296
720,720,642738,4213
720,720,642738,4156
720,720,642738,4095
720,720,642738,4035
720,720,642738,3988
720,720,642738,3955
720,720,642738,3874
720,720,642739,101013
720,720,642739,4911
720,720,642739,4852
720,720,642739,4799
720,720,642739,4761
720,720,642739,4674
720,720,642739,4626
720,720,642739,4580
720,720,642739,4524
720,720,642739,4475
720,720,642739,4390
720,720,642739,4296
720,720,642739,4213
720,720,642739,4156
720,720,642739,4095
720,720,642739,4035
720,720,642739,3988
720,720,642739,3955
720,720,642739,3874
720,720,642740,101013
720,720,642740,4911
720,720,642740,4852
720,720,642740,4799
720,720,642740,4761
720,720,642740,4674
720,720,642740,4626
720,720,642740,4580
720,720,642740,4524
720,720,642740,4475
720,720,642740,4390
720,720,642740,4296
720,720,642740,4213
720,720,642740,4156
720,720,642740,4095
720,720,642740,4035
720,720,642740,3988
720,720,642740,3955
720,720,642740,3874
720,720,642741,101013
720,720,642741,4911
720,720,642741,4852
720,720,642741,4799
720,720,642741,4761
720,720,642741,4674
720,720,642741,4626
720,720,642741,4580
720,720,642741,4524
720,720,642741,4475
720,720,642741,4390
720,720,642741,4296
720,720,642741,4213
720,720,642741,4156
720,720,642741,4095
720,720,642741,4035
720,720,642741,3988
720,720,642741,3955
720,720,642741,3874
720,720,642742,101013
720,720,642742,4911
720,720,642742,4852
720,720,642742,4799
720,720,642742,4761
720,720,642742,4674
720,720,642742,4626
720,720,642742,4580
720,720,642742,4524
720,720,642742,4475
720,720,642742,4390
720,720,642742,4296
720,720,642742,4213
720,720,642742,4156
720,720,642742,4095
720,720,642742,4035
720,720,642742,3988
720,720,642742,3955
720,720,642742,3874
720,720,642743,101013
720,720,642743,4911
720,720,642743,4852
720,720,642743,4799
720,720,642743,4761
720,720,642743,4674
720,720,642743,4626
720,720,642743,4580
720,720,642743,4524
720,720,642743,4475
720,720,642743,4390
720,720,642743,4296
720,720,642743,4213
720,720,642743,4156
720,720,642743,4095
720,720,642743,4035
720,720,642743,3988
720,720,642743,3955
720,720,642743,3874
720,720,642744,101013
720,720,642744,4911
720,720,642744,4852
720,720,642744,4799
720,720,642744,4761
720,720,642744,4674
720,720,642744,4626
720,720,642744,4580
720,720,642744,4524
720,720,642744,4475
720,720,642744,4390
720,720,642744,4296
720,720,642744,4213
720,720,642744,4156
720,720,642744,4095
720,720,642744,4035
720,720,642744,3988
720,720,642744,3955
720,720,642744,3874
720,720,642745,101013
720,720,642745,4911
720,720,642745,4852
720,720,642745,4799
720,720,642745,4761
720,720,642745,4674
720,720,642745,4626
720,720,642745,4580
720,720,642745,4524
720,720,642745,4475
720,720,642745,4390
720,720,642745,4296
720,720,642745,4213
720,720,642745,4156
720,720,642745,4095
720,720,642745,4035
720,720,642745,3988
720,720,642745,3955
720,720,642745,3874
720,720,642746,101013
720,720,642746,4911
720,720,642746,4852
720,720,642746,4799
720,720,642746,4761
720,720,642746,4674
720,720,642746,4626
720,720,642746,4580
720,720,642746,4524
720,720,642746,4475
720,720,642746,4390
720,720,642746,4296
720,720,642746,4213
720,720,642746,4156
720,720,642746,4095
720,720,642746,4035
720,720,642746,3988
720,720,642746,3955
720,720,642746,3874
720,720,642747,101013
720,720,642747,4911
720,720,642747,4852
720,720,642747,4799
720,720,642747,4761
720,720,642747,4674
720,720,642747,4626
720,720,642747,4580
720,720,642747,4524
720,720,642747,4475
720,720,642747,4390
720,720,642747,4296
720,720,642747,4213
720,720,642747,4156
720,720,642747,4095
720,720,642747,4035
720,720,642747,3988
720,720,642747,3955
720,720,642747,3874
720,720,642748,101013
720,720,642748,4911
720,720,642748,4852
720,720,642748,4799
720,720,642748,4761
720,720,642748,4674
720,720,642748,4626
720,720,642748,4580
720,720,642748,4524
720,720,642748,4475
720,720,642748,4390
720,720,642748,4296
720,720,642748,4213
720,720,642748,4156
720,720,642748,4095
720,720,642748,4035
720,720,642748,3988
720,720,642748,3955
720,720,642748,3874
720,720,642749,101013
720,720,642749,4911
720,720,642749,4852
720,720,642749,4799
720,720,642749,4761
720,720,642749,4674
720,720,642749,4626
720,720,642749,4580
720,720,642749,4524
720,720,642749,4475
720,720,642749,4390
720,720,642749,4296
720,720,642749,4213
720,720,642749,4156
720,720,642749,4095
720,720,642749,4035
720,720,642749,3988
720,720,642749,3955
720,720,642749,3874
720,720,642750,101013
720,720,642750,4911
720,720,642750,4852
720,720,642750,4799
720,720,642750,4761
720,720,642750,4674
720,720,642750,4626
720,720,642750,4580
720,720,642750,4524
720,720,642750,4475
720,720,642750,4390
720,720,642750,4296
720,720,642750,4213
720,720,642750,4156
720,720,642750,4095
720,720,642750,4035
720,720,642750,3988
720,720,642750,3955
720,720,642750,3874
720,720,642751,101013
720,720,642751,4911
720,720,642751,4852
720,720,642751,4799
720,720,642751,4761
720,720,642751,4674
720,720,642751,4626
720,720,642751,4580
720,720,642751,4524
720,720,642751,4475
720,720,642751,4390
720,720,642751,4296
720,720,642751,4213
720,720,642751,4156
720,720,642751,4095
720,720,642751,4035
720,720,642751,3988
720,720,642751,3955
720,720,642751,3874
720H,720H,642752,100850
720H,720H,642752,100812
720H,720H,642752,100811
720H,720H,642752,4916
720H,720H,642752,4856
720H,720H,642752,4811
720H,720H,642752,4763
720H,720H,642752,4708
720H,720H,642752,4668
720H,720H,642752,4627
720H,720H,642752,4575
720H,720H,642752,4548
720H,720H,642752,4480
720H,720H,642752,4381
720H,720H,642752,4320
720H,720H,642752,4211
720H,720H,642752,4159
720H,720H,642752,4121
720H,720H,642752,3998
720H,720H,642752,3875
720H,720H,642753,100850
720H,720H,642753,100812
720H,720H,642753,100811
720H,720H,642753,4916
720H,720H,642753,4856
720H,720H,642753,4811
720H,720H,642753,4763
720H,720H,642753,4708
720H,720H,642753,4668
720H,720H,642753,4627
720H,720H,642753,4575
720H,720H,642753,4548
720H,720H,642753,4480
720H,720H,642753,4381
720H,720H,642753,4320
720H,720H,642753,4211
720H,720H,642753,4159
720H,720H,642753,4121
720H,720H,642753,3998
720H,720H,642753,3875
720H,720H,642754,100850
720H,720H,642754,100812
720H,720H,642754,100811
720H,720H,642754,4916
720H,720H,642754,4856
720H,720H,642754,4811
720H,720H,642754,4763
720H,720H,642754,4708
720H,720H,642754,4668
720H,720H,642754,4627
720H,720H,642754,4575
720H,720H,642754,4548
720H,720H,642754,4480
720H,720H,642754,4381
720H,720H,642754,4320
720H,720H,642754,4211
720H,720H,642754,4159
720H,720H,642754,4121
720H,720H,642754,3998
720H,720H,642754,3875
720H,720H,642755,100850
720H,720H,642755,100812
720H,720H,642755,100811
720H,720H,642755,4916
720H,720H,642755,4856
720H,720H,642755,4811
720H,720H,642755,4763
720H,720H,642755,4708
720H,720H,642755,4668
720H,720H,642755,4627
720H,720H,642755,4575
720H,720H,642755,4548
720H,720H,642755,4480
720H,720H,642755,4381
720H,720H,642755,4320
720H,720H,642755,4211
720H,720H,642755,4159
720H,720H,642755,4121
720H,720H,642755,3998
720H,720H,642755,3875
720H,720H,642756,100850
720H,720H,642756,100812
720H,720H,642756,100811
720H,720H,642756,4916
720H,720H,642756,4856
720H,720H,642756,4811
720H,720H,642756,4763
720H,720H,642756,4708
720H,720H,642756,4668
720H,720H,642756,4627
720H,720H,642756,4575
720H,720H,642756,4548
720H,720H,642756,4480
720H,720H,642756,4381
720H,720H,642756,4320
720H,720H,642756,4211
720H,720H,642756,4159
720H,720H,642756,4121
720H,720H,642756,3998
720H,720H,642756,3875
720H,720H,642757,100850
720H,720H,642757,100812
720H,720H,642757,100811
720H,720H,642757,4916
720H,720H,642757,4856
720H,720H,642757,4811
720H,720H,642757,4763
720H,720H,642757,4708
720H,720H,642757,4668
720H,720H,642757,4627
720H,720H,642757,4575
720H,720H,642757,4548
720H,720H,642757,4480
720H,720H,642757,4381
720H,720H,642757,4320
720H,720H,642757,4211
720H,720H,642757,4159
720H,720H,642757,4121
720H,720H,642757,3998
720H,720H,642757,3875
720H,720H,642758,101013
720H,720H,642758,4911
720H,720H,642758,4852
720H,720H,642758,4799
720H,720H,642758,4761
720H,720H,642758,4674
720H,720H,642758,4626
720H,720H,642758,4580
720H,720H,642758,4524
720H,720H,642758,4475
720H,720H,642758,4390
720H,720H,642758,4296
720H,720H,642758,4213
720H,720H,642758,4156
720H,720H,642758,4095
720H,720H,642758,4035
720H,720H,642758,3988
720H,720H,642758,3955
720H,720H,642758,3874
720H,720H,642759,101013
720H,720H,642759,4911
720H,720H,642759,4852
720H,720H,642759,4799
720H,720H,642759,4761
720H,720H,642759,4674
720H,720H,642759,4626
720H,720H,642759,4580
720H,720H,642759,4524
720H,720H,642759,4475
720H,720H,642759,4390
720H,720H,642759,4296
720H,720H,642759,4213
720H,720H,642759,4156
720H,720H,642759,4095
720H,720H,642759,4035
720H,720H,642759,3988
720H,720H,642759,3955
720H,720H,642759,3874
720H,720H,642760,101013
720H,720H,642760,4911
720H,720H,642760,4852
720H,720H,642760,4799
720H,720H,642760,4761
720H,720H,642760,4674
720H,720H,642760,4626
720H,720H,642760,4580
720H,720H,642760,4524
720H,720H,642760,4475
720H,720H,642760,4390
720H,720H,642760,4296
720H,720H,642760,4213
720H,720H,642760,4156
720H,720H,642760,4095
720H,720H,642760,4035
720H,720H,642760,3988
720H,720H,642760,3955
720H,720H,642760,3874
720H,720H,642761,101013
720H,720H,642761,4911
720H,720H,642761,4852
720H,720H,642761,4799
720H,720H,642761,4761
720H,720H,642761,4674
720H,720H,642761,4626
720H,720H,642761,4580
720H,720H,642761,4524
720H,720H,642761,4475
720H,720H,642761,4390
720H,720H,642761,4296
720H,720H,642761,4213
720H,720H,642761,4156
720H,720H,642761,4095
720H,720H,642761,4035
720H,720H,642761,3988
720H,720H,642761,3955
720H,720H,642761,3874
720H,720H,642762,101013
720H,720H,642762,4911
720H,720H,642762,4852
720H,720H,642762,4799
720H,720H,642762,4761
720H,720H,642762,4674
720H,720H,642762,4626
720H,720H,642762,4580
720H,720H,642762,4524
720H,720H,642762,4475
720H,720H,642762,4390
720H,720H,642762,4296
720H,720H,642762,4213
720H,720H,642762,4156
720H,720H,642762,4095
720H,720H,642762,4035
720H,720H,642762,3988
720H,720H,642762,3955
720H,720H,642762,3874
720H,720H,643590,101013
720H,720H,643590,4911
720H,720H,643590,4852
720H,720H,643590,4799
720H,720H,643590,4761
720H,720H,643590,4674
720H,720H,643590,4626
720H,720H,643590,4580
720H,720H,643590,4524
720H,720H,643590,4475
720H,720H,643590,4390
720H,720H,643590,4296
720H,720H,643590,4213
720H,720H,643590,4156
720H,720H,643590,4095
720H,720H,643590,4035
720H,720H,643590,3988
720H,720H,643590,3955
720H,720H,643590,3874
720H,720H,643591,101013
720H,720H,643591,4911
720H,720H,643591,4852
720H,720H,643591,4799
720H,720H,643591,4761
720H,720H,643591,4674
720H,720H,643591,4626
720H,720H,643591,4580
720H,720H,643591,4524
720H,720H,643591,4475
720H,720H,643591,4390
720H,720H,643591,4296
720H,720H,643591,4213
720H,720H,643591,4156
720H,720H,643591,4095
720H,720H,643591,4035
720H,720H,643591,3988
720H,720H,643591,3955
720H,720H,643591,3874
720H,720H,643592,101013
720H,720H,643592,4911
720H,720H,643592,4852
720H,720H,643592,4799
720H,720H,643592,4761
720H,720H,643592,4674
720H,720H,643592,4626
720H,720H,643592,4580
720H,720H,643592,4524
720H,720H,643592,4475
720H,720H,643592,4390
720H,720H,643592,4296
720H,720H,643592,4213
720H,720H,643592,4156
720H,720H,643592,4095
720H,720H,643592,4035
720H,720H,643592,3988
720H,720H,643592,3955
720H,720H,643592,3874
720H,720H,643593,101013
720H,720H,643593,4911
720H,720H,643593,4852
720H,720H,643593,4799
720H,720H,643593,4761
720H,720H,643593,4674
720H,720H,643593,4626
720H,720H,643593,4580
720H,720H,643593,4524
720H,720H,643593,4475
720H,720H,643593,4390
720H,720H,643593,4296
720H,720H,643593,4213
720H,720H,643593,4156
720H,720H,643593,4095
720H,720H,643593,4035
720H,720H,643593,3988
720H,720H,643593,3955
720H,720H,643593,3874
720H,720H,643594,100850
720H,720H,643594,100812
720H,720H,643594,100811
720H,720H,643594,4916
720H,720H,643594,4856
720H,720H,643594,4811
720H,720H,643594,4763
720H,720H,643594,4708
720H,720H,643594,4668
720H,720H,643594,4627
720H,720H,643594,4575
720H,720H,643594,4548
720H,720H,643594,4480
720H,720H,643594,4381
720H,720H,643594,4320
720H,720H,643594,4211
720H,720H,643594,4159
720H,720H,643594,4121
720H,720H,643594,3998
720H,720H,643594,3875
720H,720H,643595,100850
720H,720H,643595,100812
720H,720H,643595,100811
720H,720H,643595,4916
720H,720H,643595,4856
720H,720H,643595,4811
720H,720H,643595,4763
720H,720H,643595,4708
720H,720H,643595,4668
720H,720H,643595,4627
720H,720H,643595,4575
720H,720H,643595,4548
720H,720H,643595,4480
720H,720H,643595,4381
720H,720H,643595,4320
720H,720H,643595,4211
720H,720H,643595,4159
720H,720H,643595,4121
720H,720H,643595,3998
720H,720H,643595,3875
720H,720H,643596,101013
720H,720H,643596,4911
720H,720H,643596,4852
720H,720H,643596,4799
720H,720H,643596,4761
720H,720H,643596,4674
720H,720H,643596,4626
720H,720H,643596,4580
720H,720H,643596,4524
720H,720H,643596,4475
720H,720H,643596,4390
720H,720H,643596,4296
720H,720H,643596,4213
720H,720H,643596,4156
720H,720H,643596,4095
720H,720H,643596,4035
720H,720H,643596,3988
720H,720H,643596,3955
720H,720H,643596,3874
720H,720H,643597,100850
720H,720H,643597,100812
720H,720H,643597,100811
720H,720H,643597,4916
720H,720H,643597,4856
720H,720H,643597,4811
720H,720H,643597,4763
720H,720H,643597,4708
720H,720H,643597,4668
720H,720H,643597,4627
720H,720H,643597,4575
720H,720H,643597,4548
720H,720H,643597,4480
720H,720H,643597,4381
720H,720H,643597,4320
720H,720H,643597,4211
720H,720H,643597,4159
720H,720H,643597,4121
720H,720H,643597,3998
720H,720H,643597,3875
720H,720H,643598,101013
720H,720H,643598,4911
720H,720H,643598,4852
720H,720H,643598,4799
720H,720H,643598,4761
720H,720H,643598,4674
720H,720H,643598,4626
720H,720H,643598,4580
720H,720H,643598,4524
720H,720H,643598,4475
720H,720H,643598,4390
720H,720H,643598,4296
720H,720H,643598,4213
720H,720H,643598,4156
720H,720H,643598,4095
720H,720H,643598,4035
720H,720H,643598,3988
720H,720H,643598,3955
720H,720H,643598,3874
720H,720H,643599,100850
720H,720H,643599,100812
720H,720H,643599,100811
720H,720H,643599,4916
720H,720H,643599,4856
720H,720H,643599,4811
720H,720H,643599,4763
720H,720H,643599,4708
720H,720H,643599,4668
720H,720H,643599,4627
720H,720H,643599,4575
720H,720H,643599,4548
720H,720H,643599,4480
720H,720H,643599,4381
720H,720H,643599,4320
720H,720H,643599,4211
720H,720H,643599,4159
720H,720H,643599,4121
720H,720H,643599,3998
720H,720H,643599,3875
720H,720H,643600,101013
720H,720H,643600,4911
720H,720H,643600,4852
720H,720H,643600,4799
720H,720H,643600,4761
720H,720H,643600,4674
720H,720H,643600,4626
720H,720H,643600,4580
720H,720H,643600,4524
720H,720H,643600,4475
720H,720H,643600,4390
720H,720H,643600,4296
720H,720H,643600,4213
720H,720H,643600,4156
720H,720H,643600,4095
720H,720H,643600,4035
720H,720H,643600,3988
720H,720H,643600,3955
720H,720H,643600,3874
720H,720H,643601,100850
720H,720H,643601,100812
720H,720H,643601,100811
720H,720H,643601,4916
720H,720H,643601,4856
720H,720H,643601,4811
720H,720H,643601,4763
720H,720H,643601,4708
720H,720H,643601,4668
720H,720H,643601,4627
720H,720H,643601,4575
720H,720H,643601,4548
720H,720H,643601,4480
720H,720H,643601,4381
720H,720H,643601,4320
720H,720H,643601,4211
720H,720H,643601,4159
720H,720H,643601,4121
720H,720H,643601,3998
720H,720H,643601,3875
720H,720H,643602,101013
720H,720H,643602,4911
720H,720H,643602,4852
720H,720H,643602,4799
720H,720H,643602,4761
720H,720H,643602,4674
720H,720H,643602,4626
720H,720H,643602,4580
720H,720H,643602,4524
720H,720H,643602,4475
720H,720H,643602,4390
720H,720H,643602,4296
720H,720H,643602,4213
720H,720H,643602,4156
720H,720H,643602,4095
720H,720H,643602,4035
720H,720H,643602,3988
720H,720H,643602,3955
720H,720H,643602,3874
720H,720H,643603,100850
720H,720H,643603,100812
720H,720H,643603,100811
720H,720H,643603,4916
720H,720H,643603,4856
720H,720H,643603,4811
720H,720H,643603,4763
720H,720H,643603,4708
720H,720H,643603,4668
720H,720H,643603,4627
720H,720H,643603,4575
720H,720H,643603,4548
720H,720H,643603,4480
720H,720H,643603,4381
720H,720H,643603,4320
720H,720H,643603,4211
720H,720H,643603,4159
720H,720H,643603,4121
720H,720H,643603,3998
720H,720H,643603,3875
720H,720H,643604,100850
720H,720H,643604,100812
720H,720H,643604,100811
720H,720H,643604,4916
720H,720H,643604,4856
720H,720H,643604,4811
720H,720H,643604,4763
720H,720H,643604,4708
720H,720H,643604,4668
720H,720H,643604,4627
720H,720H,643604,4575
720H,720H,643604,4548
720H,720H,643604,4480
720H,720H,643604,4381
720H,720H,643604,4320
720H,720H,643604,4211
720H,720H,643604,4159
720H,720H,643604,4121
720H,720H,643604,3998
720H,720H,643604,3875
720H,720H,643605,101013
720H,720H,643605,4911
720H,720H,643605,4852
720H,720H,643605,4799
720H,720H,643605,4761
720H,720H,643605,4674
720H,720H,643605,4626
720H,720H,643605,4580
720H,720H,643605,4524
720H,720H,643605,4475
720H,720H,643605,4390
720H,720H,643605,4296
720H,720H,643605,4213
720H,720H,643605,4156
720H,720H,643605,4095
720H,720H,643605,4035
720H,720H,643605,3988
720H,720H,643605,3955
720H,720H,643605,3874
720H,720H,643606,100850
720H,720H,643606,100812
720H,720H,643606,100811
720H,720H,643606,4916
720H,720H,643606,4856
720H,720H,643606,4811
720H,720H,643606,4763
720H,720H,643606,4708
720H,720H,643606,4668
720H,720H,643606,4627
720H,720H,643606,4575
720H,720H,643606,4548
720H,720H,643606,4480
720H,720H,643606,4381
720H,720H,643606,4320
720H,720H,643606,4211
720H,720H,643606,4159
720H,720H,643606,4121
720H,720H,643606,3998
720H,720H,643606,3875
720H,720H,643607,101013
720H,720H,643607,4911
720H,720H,643607,4852
720H,720H,643607,4799
720H,720H,643607,4761
720H,720H,643607,4674
720H,720H,643607,4626
720H,720H,643607,4580
720H,720H,643607,4524
720H,720H,643607,4475
720H,720H,643607,4390
720H,720H,643607,4296
720H,720H,643607,4213
720H,720H,643607,4156
720H,720H,643607,4095
720H,720H,643607,4035
720H,720H,643607,3988
720H,720H,643607,3955
720H,720H,643607,3874
720H,720H,643608,100850
720H,720H,643608,100812
720H,720H,643608,100811
720H,720H,643608,4916
720H,720H,643608,4856
720H,720H,643608,4811
720H,720H,643608,4763
720H,720H,643608,4708
720H,720H,643608,4668
720H,720H,643608,4627
720H,720H,643608,4575
720H,720H,643608,4548
720H,720H,643608,4480
720H,720H,643608,4381
720H,720H,643608,4320
720H,720H,643608,4211
720H,720H,643608,4159
720H,720H,643608,4121
720H,720H,643608,3998
720H,720H,643608,3875
720H,720H,643609,101013
720H,720H,643609,4911
720H,720H,643609,4852
720H,720H,643609,4799
720H,720H,643609,4761
720H,720H,643609,4674
720H,720H,643609,4626
720H,720H,643609,4580
720H,720H,643609,4524
720H,720H,643609,4475
720H,720H,643609,4390
720H,720H,643609,4296
720H,720H,643609,4213
720H,720H,643609,4156
720H,720H,643609,4095
720H,720H,643609,4035
720H,720H,643609,3988
720H,720H,643609,3955
720H,720H,643609,3874
720H,720H,643610,100850
720H,720H,643610,100812
720H,720H,643610,100811
720H,720H,643610,4916
720H,720H,643610,4856
720H,720H,643610,4811
720H,720H,643610,4763
720H,720H,643610,4708
720H,720H,643610,4668
720H,720H,643610,4627
720H,720H,643610,4575
720H,720H,643610,4548
720H,720H,643610,4480
720H,720H,643610,4381
720H,720H,643610,4320
720H,720H,643610,4211
720H,720H,643610,4159
720H,720H,643610,4121
720H,720H,643610,3998
720H,720H,643610,3875
720H,720H,643611,100850
720H,720H,643611,100812
720H,720H,643611,100811
720H,720H,643611,4916
720H,720H,643611,4856
720H,720H,643611,4811
720H,720H,643611,4763
720H,720H,643611,4708
720H,720H,643611,4668
720H,720H,643611,4627
720H,720H,643611,4575
720H,720H,643611,4548
720H,720H,643611,4480
720H,720H,643611,4381
720H,720H,643611,4320
720H,720H,643611,4211
720H,720H,643611,4159
720H,720H,643611,4121
720H,720H,643611,3998
720H,720H,643611,3875
720H,720H,643612,101013
720H,720H,643612,4911
720H,720H,643612,4852
720H,720H,643612,4799
720H,720H,643612,4761
720H,720H,643612,4674
720H,720H,643612,4626
720H,720H,643612,4580
720H,720H,643612,4524
720H,720H,643612,4475
720H,720H,643612,4390
720H,720H,643612,4296
720H,720H,643612,4213
720H,720H,643612,4156
720H,720H,643612,4095
720H,720H,643612,4035
720H,720H,643612,3988
720H,720H,643612,3955
720H,720H,643612,3874
720H,720H,643613,101013
720H,720H,643613,4911
720H,720H,643613,4852
720H,720H,643613,4799
720H,720H,643613,4761
720H,720H,643613,4674
720H,720H,643613,4626
720H,720H,643613,4580
720H,720H,643613,4524
720H,720H,643613,4475
720H,720H,643613,4390
720H,720H,643613,4296
720H,720H,643613,4213
720H,720H,643613,4156
720H,720H,643613,4095
720H,720H,643613,4035
720H,720H,643613,3988
720H,720H,643613,3955
720H,720H,643613,3874
720H,720H,643614,101013
720H,720H,643614,4911
720H,720H,643614,4852
720H,720H,643614,4799
720H,720H,643614,4761
720H,720H,643614,4674
720H,720H,643614,4626
720H,720H,643614,4580
720H,720H,643614,4524
720H,720H,643614,4475
720H,720H,643614,4390
720H,720H,643614,4296
720H,720H,643614,4213
720H,720H,643614,4156
720H,720H,643614,4095
720H,720H,643614,4035
720H,720H,643614,3988
720H,720H,643614,3955
720H,720H,643614,3874
720H,720H,643615,100850
720H,720H,643615,100812
720H,720H,643615,100811
720H,720H,643615,4916
720H,720H,643615,4856
720H,720H,643615,4811
720H,720H,643615,4763
720H,720H,643615,4708
720H,720H,643615,4668
720H,720H,643615,4627
720H,720H,643615,4575
720H,720H,643615,4548
720H,720H,643615,4480
720H,720H,643615,4381
720H,720H,643615,4320
720H,720H,643615,4211
720H,720H,643615,4159
720H,720H,643615,4121
720H,720H,643615,3998
720H,720H,643615,3875
720H,720H,643616,100850
720H,720H,643616,100812
720H,720H,643616,100811
720H,720H,643616,4916
720H,720H,643616,4856
720H,720H,643616,4811
720H,720H,643616,4763
720H,720H,643616,4708
720H,720H,643616,4668
720H,720H,643616,4627
720H,720H,643616,4575
720H,720H,643616,4548
720H,720H,643616,4480
720H,720H,643616,4381
720H,720H,643616,4320
720H,720H,643616,4211
720H,720H,643616,4159
720H,720H,643616,4121
720H,720H,643616,3998
720H,720H,643616,3875
720H,720H,643617,100850
720H,720H,643617,100812
720H,720H,643617,100811
720H,720H,643617,4916
720H,720H,643617,4856
720H,720H,643617,4811
720H,720H,643617,4763
720H,720H,643617,4708
720H,720H,643617,4668
720H,720H,643617,4627
720H,720H,643617,4575
720H,720H,643617,4548
720H,720H,643617,4480
720H,720H,643617,4381
720H,720H,643617,4320
720H,720H,643617,4211
720H,720H,643617,4159
720H,720H,643617,4121
720H,720H,643617,3998
720H,720H,643617,3875
720H,720H,643618,100850
720H,720H,643618,100812
720H,720H,643618,100811
720H,720H,643618,4916
720H,720H,643618,4856
720H,720H,643618,4811
720H,720H,643618,4763
720H,720H,643618,4708
720H,720H,643618,4668
720H,720H,643618,4627
720H,720H,643618,4575
720H,720H,643618,4548
720H,720H,643618,4480
720H,720H,643618,4381
720H,720H,643618,4320
720H,720H,643618,4211
720H,720H,643618,4159
720H,720H,643618,4121
720H,720H,643618,3998
720H,720H,643618,3875
720H,720H,643619,100850
720H,720H,643619,100812
720H,720H,643619,100811
720H,720H,643619,4916
720H,720H,643619,4856
720H,720H,643619,4811
720H,720H,643619,4763
720H,720H,643619,4708
720H,720H,643619,4668
720H,720H,643619,4627
720H,720H,643619,4575
720H,720H,643619,4548
720H,720H,643619,4480
720H,720H,643619,4381
720H,720H,643619,4320
720H,720H,643619,4211
720H,720H,643619,4159
720H,720H,643619,4121
720H,720H,643619,3998
720H,720H,643619,3875
720H,720H,643620,101013
720H,720H,643620,4911
720H,720H,643620,4852
720H,720H,643620,4799
720H,720H,643620,4761
720H,720H,643620,4674
720H,720H,643620,4626
720H,720H,643620,4580
720H,720H,643620,4524
720H,720H,643620,4475
720H,720H,643620,4390
720H,720H,643620,4296
720H,720H,643620,4213
720H,720H,643620,4156
720H,720H,643620,4095
720H,720H,643620,4035
720H,720H,643620,3988
720H,720H,643620,3955
720H,720H,643620,3874
720H,720H,643621,101013
720H,720H,643621,4911
720H,720H,643621,4852
720H,720H,643621,4799
720H,720H,643621,4761
720H,720H,643621,4674
720H,720H,643621,4626
720H,720H,643621,4580
720H,720H,643621,4524
720H,720H,643621,4475
720H,720H,643621,4390
720H,720H,643621,4296
720H,720H,643621,4213
720H,720H,643621,4156
720H,720H,643621,4095
720H,720H,643621,4035
720H,720H,643621,3988
720H,720H,643621,3955
720H,720H,643621,3874
720H,720H,643622,101013
720H,720H,643622,4911
720H,720H,643622,4852
720H,720H,643622,4799
720H,720H,643622,4761
720H,720H,643622,4674
720H,720H,643622,4626
720H,720H,643622,4580
720H,720H,643622,4524
720H,720H,643622,4475
720H,720H,643622,4390
720H,720H,643622,4296
720H,720H,643622,4213
720H,720H,643622,4156
720H,720H,643622,4095
720H,720H,643622,4035
720H,720H,643622,3988
720H,720H,643622,3955
720H,720H,643622,3874
720H,720H,644064,101013
720H,720H,644064,4911
720H,720H,644064,4852
720H,720H,644064,4799
720H,720H,644064,4761
720H,720H,644064,4674
720H,720H,644064,4626
720H,720H,644064,4580
720H,720H,644064,4524
720H,720H,644064,4475
720H,720H,644064,4390
720H,720H,644064,4296
720H,720H,644064,4213
720H,720H,644064,4156
720H,720H,644064,4095
720H,720H,644064,4035
720H,720H,644064,3988
720H,720H,644064,3955
720H,720H,644064,3874
720H,720H,644065,101013
720H,720H,644065,4911
720H,720H,644065,4852
720H,720H,644065,4799
720H,720H,644065,4761
720H,720H,644065,4674
720H,720H,644065,4626
720H,720H,644065,4580
720H,720H,644065,4524
720H,720H,644065,4475
720H,720H,644065,4390
720H,720H,644065,4296
720H,720H,644065,4213
720H,720H,644065,4156
720H,720H,644065,4095
720H,720H,644065,4035
720H,720H,644065,3988
720H,720H,644065,3955
720H,720H,644065,3874
720H,720H,644066,100850
720H,720H,644066,100812
