"op","dms_update_ts","logtime","siteid","probeid","firstseenat","sourceidtype","trackedvehicletypeid","schema_name","table_name","ingest_hour","ingest_year","ingest_month","ingest_day","op","dms_update_ts","id","number","activity_id","enabled","name","beaconindex","instance_id","androidname","longitude","latitude","status_date","entry_status_username","ingest_hour","ingest_year","ingest_month","ingest_day","in_out_filter","seq"
"I","2022-03-06 01:06:34.510000","2022-03-06 11:06:07 +10:30","1254","968546674","2022-03-06 11:06:07 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.393352","1254","1254","1","true","PORTRUSH ROAD  S OF FOWLERS ROAD GLEN OSMOND","61","PORTRUSH ROAD; NEAR; FOWLERS ROAD","Port Rush Road; near; Fowlers Road","138.643716","-34.95634",,"BTSites","11","2021","07","06","2","115"
"I","2022-03-06 01:06:34.510000","2022-03-06 11:06:29 +10:30","3023","968699860","2022-03-06 11:06:14 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.717923","3023","3023","1","true","WAKEFIELD STREET - PULTENEY STREET","355","WAKEFIELD STREET; PULTENEY STREET","WAKEFIELD STREET ; PULTENEY STREET","138.605972","-34.928288",,"BTSites","12","2021","05","28","1","116"
"I","2022-03-06 01:06:34.510000","2022-03-06 11:06:29 +10:30","3023","968699860","2022-03-06 11:06:14 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.406670","3023","3023","1","true","WAKEFIELD STREET - PULTENEY STREET","355","WAKEFIELD STREET; PULTENEY STREET","WAKEFIELD STREET ; PULTENEY STREET","138.605972","-34.928288",,"BTSites","11","2021","07","06","2","117"
"I","2022-03-06 01:07:04.980000","2022-03-06 11:06:40 +10:30","3069","968699860","2022-03-06 11:06:40 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.718150","3069","3069","1","true","WAKEFIELD STREET - FROME STREET","685","WAKEFIELD STREET; FROME STREET","WAKEFIELD STREET; FROME STREET","138.608337","-34.928226",,"BTSites","12","2021","05","28","1","118"
"I","2022-03-06 01:07:04.980000","2022-03-06 11:06:40 +10:30","3069","968699860","2022-03-06 11:06:40 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.407929","3069","3069","1","true","WAKEFIELD STREET - FROME STREET","685","WAKEFIELD STREET; FROME STREET","WAKEFIELD STREET; FROME STREET","138.608337","-34.928226",,"BTSites","11","2021","07","06","2","119"
"I","2022-03-06 01:07:34.510000","2022-03-06 11:07:15 +10:30","1103","968546674","2022-03-06 11:07:15 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.710084","1103","1103","1","true","PORTRUSH ROAD  S OF HAY ROAD LINDEN PARK","108","PORTRUSH ROAD;  NEAR; HAY ROAD","Port Rush Road; near; Hay Road","138.643049","-34.947511",,"BTSites","12","2021","05","28","1","120"
"I","2022-03-06 01:07:34.510000","2022-03-06 11:07:15 +10:30","1103","968546674","2022-03-06 11:07:15 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.380519","1103","1103","1","true","PORTRUSH ROAD  S OF HAY ROAD LINDEN PARK","108","PORTRUSH ROAD;  NEAR; HAY ROAD","Port Rush Road; near; Hay Road","138.643049","-34.947511",,"BTSites","11","2021","07","06","2","121"
"I","2022-03-06 01:08:16.263000","2022-03-06 11:07:46 +10:30","3041","968699860","2022-03-06 11:07:46 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.407429","3041","3041","1","true","WAKEFIELD STREET - HUTT STREET","121","WAKEFIELD STREET; HUTT STREET","Wakefield Street; Hutt Street","138.612071","-34.928038",,"BTSites","11","2021","07","06","2","122"
"I","2022-03-06 01:08:16.263000","2022-03-06 11:07:46 +10:30","3041","968699860","2022-03-06 11:07:46 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.718025","3041","3041","1","true","WAKEFIELD STREET - HUTT STREET","121","WAKEFIELD STREET; HUTT STREET","Wakefield Street; Hutt Street","138.612071","-34.928038",,"BTSites","12","2021","05","28","1","123"
"I","2022-03-06 01:08:16.263000","2022-03-06 11:08:08 +10:30","229","968546674","2022-03-06 11:08:08 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.338212","229","229","1","true","PORTRUSH ROAD - CATOR STREET RN","543","PORTRUSH ROAD; CAYTOR STREET","PORTRUSH ROAD; CATOR STREET","138.642691","-34.942402",,"BTSites","11","2021","07","06","2","124"
"I","2022-03-06 01:08:16.263000","2022-03-06 11:08:08 +10:30","229","968546674","2022-03-06 11:08:08 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.696421","229","229","1","true","PORTRUSH ROAD - CATOR STREET RN","543","PORTRUSH ROAD; CAYTOR STREET","PORTRUSH ROAD; CATOR STREET","138.642691","-34.942402",,"BTSites","12","2021","05","28","1","125"
"I","2022-03-06 01:09:04.920000","2022-03-06 11:08:36 +10:30","88","968546674","2022-03-06 11:08:36 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.336463","88","88","1","true","PORTRUSH ROAD - GREENHILL ROAD","248","PORTRUSH ROAD; GREENHILL ROAD","PORTRUSH ROAD ; GREENHILL ROAD","138.642422","-34.939178",,"BTSites","11","2021","07","06","2","126"
"I","2022-03-06 01:09:04.920000","2022-03-06 11:08:36 +10:30","88","968546674","2022-03-06 11:08:36 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.677659","88","88","1","true","PORTRUSH ROAD - GREENHILL ROAD","248","PORTRUSH ROAD; GREENHILL ROAD","PORTRUSH ROAD ; GREENHILL ROAD","138.642422","-34.939178",,"BTSites","12","2021","05","28","1","127"
"I","2022-03-06 01:10:18.163000","2022-03-06 11:09:56 +10:30","1094","968546674","2022-03-06 11:09:55 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.710018","1094","1094","1","true","PORTRUSH ROAD  STAFFORD GROVE HEATHPOOL","547","PORTRUSH ROAD;  NEAR GRANT AVENEW","PORTRUSH ROAD; NEAR GRANT AVENUE","138.641748","-34.930619",,"BTSites","12","2021","05","28","1","128"
"I","2022-03-06 01:10:18.163000","2022-03-06 11:09:56 +10:30","1094","968546674","2022-03-06 11:09:55 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.380482","1094","1094","1","true","PORTRUSH ROAD  STAFFORD GROVE HEATHPOOL","547","PORTRUSH ROAD;  NEAR GRANT AVENEW","PORTRUSH ROAD; NEAR GRANT AVENUE","138.641748","-34.930619",,"BTSites","11","2021","07","06","2","129"
"I","2022-03-06 01:10:18.163000","2022-03-06 11:09:59 +10:30","4503","968699860","2022-03-06 11:09:59 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.718694","4503","4503","1","true","BRITANNIA ROUNDABOUT","62","BRITANNIA ROUNDABOUT","Britannia Roundabout","138.623392","-34.927917",,"BTSites","12","2021","05","28","1","130"
"I","2022-03-06 01:10:18.163000","2022-03-06 11:09:59 +10:30","4503","968699860","2022-03-06 11:09:59 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.409811","4503","4503","1","true","BRITANNIA ROUNDABOUT","62","BRITANNIA ROUNDABOUT","Britannia Roundabout","138.623392","-34.927917",,"BTSites","11","2021","07","06","2","131"
"I","2022-03-06 01:10:41.300000","2022-03-06 11:10:04 +10:30","1092","968546674","2022-03-06 11:10:04 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.710005","1092","1092","1","true","PORTRUSH ROAD  N OF TALBOT GROVE MARRYATVILLE","760","PORTRUSH ROAD  NEAR TALBOT GROVE","PORTRUSH ROAD  NEAR TALBOT GROVE","138.641597","-34.928615",,"BTSites","12","2021","05","28","1","132"
"I","2022-03-06 01:10:41.300000","2022-03-06 11:10:04 +10:30","1092","968546674","2022-03-06 11:10:04 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.380475","1092","1092","1","true","PORTRUSH ROAD  N OF TALBOT GROVE MARRYATVILLE","760","PORTRUSH ROAD  NEAR TALBOT GROVE","PORTRUSH ROAD  NEAR TALBOT GROVE","138.641597","-34.928615",,"BTSites","11","2021","07","06","2","133"
"I","2022-03-06 01:10:41.300000","2022-03-06 11:10:24 +10:30","87","968546674","2022-03-06 11:10:24 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.677642","87","87","1","true","PORTRUSH ROAD - KENSINGTON ROAD","117","PORTRUSH ROAD; KENSINGTON ROAD","Port Rush Road; Kensington Road","138.641469","-34.92698",,"BTSites","12","2021","05","28","1","134"
"I","2022-03-06 01:10:41.300000","2022-03-06 11:10:24 +10:30","87","968546674","2022-03-06 11:10:24 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.336451","87","87","1","true","PORTRUSH ROAD - KENSINGTON ROAD","117","PORTRUSH ROAD; KENSINGTON ROAD","Port Rush Road; Kensington Road","138.641469","-34.92698",,"BTSites","11","2021","07","06","2","135"
"I","2022-03-06 01:10:41.300000","2022-03-06 11:10:27 +10:30","1168","968699860","2022-03-06 11:10:27 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.716804","1168","1168","1","true","KENSINGTON ROAD  W OF VICTORIA TERRACE ROSE PARK","548","KENSINGTON ROAD;  NEAR VICTORIA TERRACE","KENSINGTON ROAD;  NEAR VICTORIA TERRACE","138.627788","-34.927697",,"BTSites","12","2021","05","28","1","136"
"I","2022-03-06 01:10:41.300000","2022-03-06 11:10:27 +10:30","1168","968699860","2022-03-06 11:10:27 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.380862","1168","1168","1","true","KENSINGTON ROAD  W OF VICTORIA TERRACE ROSE PARK","548","KENSINGTON ROAD;  NEAR VICTORIA TERRACE","KENSINGTON ROAD;  NEAR VICTORIA TERRACE","138.627788","-34.927697",,"BTSites","11","2021","07","06","2","137"
"I","2022-03-06 01:11:20.923000","2022-03-06 11:10:45 +10:30","1051","968546674","2022-03-06 11:10:45 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.380098","1051","1051","1","true","PORTRUSH ROAD  N OF WILLIAM STREET NORWOOD","765","PORTRUSH ROAD  NEAR WILLIAM STREET","PORTRUSH ROAD  NEAR WILLIAM STREET","138.641175","-34.923504",,"BTSites","11","2021","07","06","2","138"
"I","2022-03-06 01:11:20.923000","2022-03-06 11:10:45 +10:30","1051","968546674","2022-03-06 11:10:45 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.708542","1051","1051","1","true","PORTRUSH ROAD  N OF WILLIAM STREET NORWOOD","765","PORTRUSH ROAD  NEAR WILLIAM STREET","PORTRUSH ROAD  NEAR WILLIAM STREET","138.641175","-34.923504",,"BTSites","12","2021","05","28","1","139"
"I","2022-03-06 01:11:20.923000","2022-03-06 11:11:12 +10:30","82","968546674","2022-03-06 11:11:12 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.677562","82","82","1","true","PORTRUSH ROAD -EAST PARADE -THE PARADE","241","PORTRUSH ROAD; THE PARADE","PORTRUSH ROAD ;THE PARADE","138.640995","-34.920976",,"BTSites","12","2021","05","28","1","140"
"I","2022-03-06 01:11:20.923000","2022-03-06 11:11:12 +10:30","82","968546674","2022-03-06 11:11:12 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.336388","82","82","1","true","PORTRUSH ROAD -EAST PARADE -THE PARADE","241","PORTRUSH ROAD; THE PARADE","PORTRUSH ROAD ;THE PARADE","138.640995","-34.920976",,"BTSites","11","2021","07","06","2","141"
"I","2022-03-06 01:11:20.923000","2022-03-06 11:11:14 +10:30","255","968699860","2022-03-06 11:10:41 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.345383","255","255","1","true","OSMOND TERRACE -KENSINGTON ROAD -PRESCOTT TERRACE","76","OSMOND TERRACE; KENSINGTON ROAD; PRESCOTT TERRACE","Osmond Terrace; Kensington Road; Prescott Terrace","138.632547","-34.92742",,"BTSites","11","2021","07","06","2","142"
"I","2022-03-06 01:11:20.923000","2022-03-06 11:11:14 +10:30","255","968699860","2022-03-06 11:10:41 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.696744","255","255","1","true","OSMOND TERRACE -KENSINGTON ROAD -PRESCOTT TERRACE","76","OSMOND TERRACE; KENSINGTON ROAD; PRESCOTT TERRACE","Osmond Terrace; Kensington Road; Prescott Terrace","138.632547","-34.92742",,"BTSites","12","2021","05","28","1","143"
"I","2022-03-06 01:12:05.620000","2022-03-06 11:11:59 +10:30","302","968546674","2022-03-06 11:11:59 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.355172","302","302","1","true","THE PARADE - GEORGE STREET RN","651","THE PARADE; GEORGE STREET","THE PARADE; GEORGE STREET","138.636602","-34.921134",,"BTSites","11","2021","07","06","2","144"
"I","2022-03-06 01:12:05.620000","2022-03-06 11:11:59 +10:30","302","968546674","2022-03-06 11:11:59 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.698641","302","302","1","true","THE PARADE - GEORGE STREET RN","651","THE PARADE; GEORGE STREET","THE PARADE; GEORGE STREET","138.636602","-34.921134",,"BTSites","12","2021","05","28","1","145"
"I","2022-03-06 01:13:31.813000","2022-03-06 11:13:18 +10:30","87","968699860","2022-03-06 11:12:22 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.677642","87","87","1","true","PORTRUSH ROAD - KENSINGTON ROAD","117","PORTRUSH ROAD; KENSINGTON ROAD","Port Rush Road; Kensington Road","138.641469","-34.92698",,"BTSites","12","2021","05","28","1","146"
"I","2022-03-06 01:13:31.813000","2022-03-06 11:13:18 +10:30","87","968699860","2022-03-06 11:12:22 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.336451","87","87","1","true","PORTRUSH ROAD - KENSINGTON ROAD","117","PORTRUSH ROAD; KENSINGTON ROAD","Port Rush Road; Kensington Road","138.641469","-34.92698",,"BTSites","11","2021","07","06","2","147"
"I","2022-03-06 01:14:14.537000","2022-03-06 11:13:36 +10:30","1065","968699860","2022-03-06 11:13:36 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.380314","1065","1065","1","true","KENSINGTON ROAD  E OF MAESBURY STREET KENSINGTON","814","KENSINGTON ROAD  NEAR MAESBURY STREET","KENSINGTON ROAD  NEAR MAESBURY STREET","138.645219","-34.926738",,"BTSites","11","2021","07","06","2","148"
"I","2022-03-06 01:14:14.537000","2022-03-06 11:13:36 +10:30","1065","968699860","2022-03-06 11:13:36 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.709559","1065","1065","1","true","KENSINGTON ROAD  E OF MAESBURY STREET KENSINGTON","814","KENSINGTON ROAD  NEAR MAESBURY STREET","KENSINGTON ROAD  NEAR MAESBURY STREET","138.645219","-34.926738",,"BTSites","12","2021","05","28","1","149"
"I","2022-03-06 01:14:14.537000","2022-03-06 11:14:02 +10:30","1232","968699860","2022-03-06 11:14:02 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.392152","1232","1232","1","true","KENSINGTON ROAD  E OF SHIPSTERS ROAD KENSINGTON","549","KENSINGTON ROAD;  NEAR SHIPSTERS ROAD","KENSINGTON ROAD;  NEAR SHIPSTERS ROAD","138.65058","-34.926463",,"BTSites","11","2021","07","06","2","150"
"I","2022-03-06 01:14:14.537000","2022-03-06 11:14:02 +10:30","1232","968699860","2022-03-06 11:14:02 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.717065","1232","1232","1","true","KENSINGTON ROAD  E OF SHIPSTERS ROAD KENSINGTON","549","KENSINGTON ROAD;  NEAR SHIPSTERS ROAD","KENSINGTON ROAD;  NEAR SHIPSTERS ROAD","138.65058","-34.926463",,"BTSites","12","2021","05","28","1","151"
"I","2022-03-06 01:15:17.320000","2022-03-06 11:14:53 +10:30","86","968699860","2022-03-06 11:14:53 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.336435","86","86","1","true","GLYNBURN ROAD - KENSINGTON ROAD","71","GLINBURN ROAD; KENSINGTON ROAD","Glynburn Road; Kensington Road","138.659218","-34.926008",,"BTSites","11","2021","07","06","2","152"
"I","2022-03-06 01:15:17.320000","2022-03-06 11:14:53 +10:30","86","968699860","2022-03-06 11:14:53 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.677627","86","86","1","true","GLYNBURN ROAD - KENSINGTON ROAD","71","GLINBURN ROAD; KENSINGTON ROAD","Glynburn Road; Kensington Road","138.659218","-34.926008",,"BTSites","12","2021","05","28","1","153"
"I","2022-03-06 01:15:17.320000","2022-03-06 11:15:12 +10:30","1223","968699860","2022-03-06 11:15:12 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-07-06 01:49:39.391082","1223","1223","1","true","KENSINGTON ROAD  E OF HAMILTON STREET ERINDALE","551","KENSINGTON ROAD; NEAR HAMILTON STREET","KENSINGTON ROAD; NEAR HAMILTON STREET","138.662714","-34.92585",,"BTSites","11","2021","07","06","2","154"
"I","2022-03-06 01:15:17.320000","2022-03-06 11:15:12 +10:30","1223","968699860","2022-03-06 11:15:12 +10:30","1","0","dbo","BTRecords","11","2022","03","06","I","2021-05-28 03:25:56.717043","1223","1223","1","true","KENSINGTON ROAD  E OF HAMILTON STREET ERINDALE","551","KENSINGTON ROAD; NEAR HAMILTON STREET","KENSINGTON ROAD; NEAR HAMILTON STREET","138.662714","-34.92585",,"BTSites","12","2021","05","28","1","155"
"I","2022-03-06 06:32:33.640000","2022-03-06 16:32:22 +10:30","20896","970100249","2022-03-06 16:32:22 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720808","20896","8902","1","true","North - South Motorway Northbound Carriageway near Salisbury Highway Exit Off Ramp","1135","North ; South ; Motorway ; Northbound Carriageway ; near Salisbury Highway ; Exit Off Ramp","North ; South ; Motorway ; Northbound Carriageway ; near Salisbury Highway ; Exit Off Ramp","138.562271","-34.830791",,"BTSites","12","2021","05","28","1","156"
"I","2022-03-06 06:32:33.640000","2022-03-06 16:32:22 +10:30","20896","970100249","2022-03-06 16:32:22 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429388","20896","8902","1","true","North - South Motorway Northbound Carriageway near Salisbury Highway Exit Off Ramp","1135","North ; South ; Motorway ; Northbound Carriageway ; near Salisbury Highway ; Exit Off Ramp","North ; South ; Motorway ; Northbound Carriageway ; near Salisbury Highway ; Exit Off Ramp","138.562271","-34.830791",,"BTSites","11","2021","07","06","2","157"
"I","2022-03-06 06:33:16.960000","2022-03-06 16:32:33 +10:30","20900","970100249","2022-03-06 16:32:33 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429454","20900","8903","1","true","North - South Motorway - 500m North of Port River Expressway Off Ramp","1139","North ; South Motorway ; 500m North of ; Port River Expressway ; Off Ramp","North ; South Motorway ; 500m North of ; Port River Expressway ; Off Ramp","138.563004","-34.828152",,"BTSites","11","2021","07","06","2","158"
"I","2022-03-06 06:33:16.960000","2022-03-06 16:32:33 +10:30","20900","970100249","2022-03-06 16:32:33 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720863","20900","8903","1","true","North - South Motorway - 500m North of Port River Expressway Off Ramp","1139","North ; South Motorway ; 500m North of ; Port River Expressway ; Off Ramp","North ; South Motorway ; 500m North of ; Port River Expressway ; Off Ramp","138.563004","-34.828152",,"BTSites","12","2021","05","28","1","159"
"I","2022-03-06 06:33:16.960000","2022-03-06 16:32:57 +10:30","20825","970100249","2022-03-06 16:32:57 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720194","20825","8907","1","true","North - South Motorway 1km North of Port River Expressway","1065","North ; South ; Motorway ; 1km North of ; Port River ; Expressway","North ; South ; Motorway ; 1km North of ; Port River ; Expressway","138.562042","-34.822838",,"BTSites","12","2021","05","28","1","160"
"I","2022-03-06 06:33:16.960000","2022-03-06 16:32:57 +10:30","20825","970100249","2022-03-06 16:32:57 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.428549","20825","8907","1","true","North - South Motorway 1km North of Port River Expressway","1065","North ; South ; Motorway ; 1km North of ; Port River ; Expressway","North ; South ; Motorway ; 1km North of ; Port River ; Expressway","138.562042","-34.822838",,"BTSites","11","2021","07","06","2","161"
"I","2022-03-06 06:33:35.013000","2022-03-06 16:33:13 +10:30","20893","970100249","2022-03-06 16:33:13 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429345","20893","8908","1","true","North - South Motorway  - 1.5km North of Port River Expressway","1132","North ; South Motorway  ; 1.5km North of ; Port River ; Expressway","North ; South Motorway  ; 1.5km North of ; Port River ; Expressway","138.562073","-34.819164",,"BTSites","11","2021","07","06","2","162"
"I","2022-03-06 06:33:35.013000","2022-03-06 16:33:13 +10:30","20893","970100249","2022-03-06 16:33:13 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720773","20893","8908","1","true","North - South Motorway  - 1.5km North of Port River Expressway","1132","North ; South Motorway  ; 1.5km North of ; Port River ; Expressway","North ; South Motorway  ; 1.5km North of ; Port River ; Expressway","138.562073","-34.819164",,"BTSites","12","2021","05","28","1","163"
"I","2022-03-06 06:33:35.013000","2022-03-06 16:33:29 +10:30","20820","970100249","2022-03-06 16:33:29 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.428483","20820","8909","1","true","North - South Motorway - 2km North of Port River Expressway","1060","North ; South Motorway ; 2km North of ; Port River ; Expressway","North ; South Motorway ; 2km North of ; Port River ; Expressway","138.562592","-34.814674",,"BTSites","11","2021","07","06","2","164"
"I","2022-03-06 06:33:35.013000","2022-03-06 16:33:29 +10:30","20820","970100249","2022-03-06 16:33:29 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720136","20820","8909","1","true","North - South Motorway - 2km North of Port River Expressway","1060","North ; South Motorway ; 2km North of ; Port River ; Expressway","North ; South Motorway ; 2km North of ; Port River ; Expressway","138.562592","-34.814674",,"BTSites","12","2021","05","28","1","165"
"I","2022-03-06 06:34:05.553000","2022-03-06 16:33:43 +10:30","20906","970100249","2022-03-06 16:33:43 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429540","20906","8910","1","true","North - South Motorway - 2.5km North of Port River Expressway","1145","North ; South Motorway ; 2.5km North of ; Port River ; Expressway","North ; South Motorway ; 2.5km North of ; Port River ; Expressway","138.56488","-34.811314",,"BTSites","11","2021","07","06","2","166"
"I","2022-03-06 06:34:05.553000","2022-03-06 16:33:43 +10:30","20906","970100249","2022-03-06 16:33:43 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.724820","20906","8910","1","true","North - South Motorway - 2.5km North of Port River Expressway","1145","North ; South Motorway ; 2.5km North of ; Port River ; Expressway","North ; South Motorway ; 2.5km North of ; Port River ; Expressway","138.56488","-34.811314",,"BTSites","12","2021","05","28","1","167"
"I","2022-03-06 06:34:05.553000","2022-03-06 16:33:59 +10:30","20897","970100249","2022-03-06 16:33:59 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429408","20897","8911","1","true","North - South Motorway - Midway between Port River Expressway & Globe Derby Drive","1136","North ; South Motorway ; Midway between ; Port River Expressway ; and Globe Derby Drive","North ; South Motorway ; Midway between ; Port River Expressway ; and Globe Derby Drive","138.568283","-34.808475",,"BTSites","11","2021","07","06","2","168"
"I","2022-03-06 06:34:05.553000","2022-03-06 16:33:59 +10:30","20897","970100249","2022-03-06 16:33:59 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720823","20897","8911","1","true","North - South Motorway - Midway between Port River Expressway & Globe Derby Drive","1136","North ; South Motorway ; Midway between ; Port River Expressway ; and Globe Derby Drive","North ; South Motorway ; Midway between ; Port River Expressway ; and Globe Derby Drive","138.568283","-34.808475",,"BTSites","12","2021","05","28","1","169"
"I","2022-03-06 06:34:32.143000","2022-03-06 16:34:18 +10:30","20908","970100249","2022-03-06 16:34:18 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.724924","20908","8912","1","true","Northern Expressway - 1.8km South of Globe Derby Drive","1147","Asset Number 8912","Asset Number 8912","138.572723","-34.806206",,"BTSites","12","2021","05","28","1","170"
"I","2022-03-06 06:34:32.143000","2022-03-06 16:34:18 +10:30","20908","970100249","2022-03-06 16:34:18 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429568","20908","8912","1","true","Northern Expressway - 1.8km South of Globe Derby Drive","1147","Asset Number 8912","Asset Number 8912","138.572723","-34.806206",,"BTSites","11","2021","07","06","2","171"
"I","2022-03-06 06:34:32.143000","2022-03-06 16:34:29 +10:30","20912","970100249","2022-03-06 16:34:29 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.725405","20912","8913","1","true","North - South Motorway / 1.5km South of Globe Derby Drive","1151","North ; South Motorway ; 1.5km South of Globe Derby Drive","North ; South Motorway ; 1.5km South of Globe Derby Drive","138.575363","-34.803276",,"BTSites","12","2021","05","28","1","172"
"I","2022-03-06 06:34:32.143000","2022-03-06 16:34:29 +10:30","20912","970100249","2022-03-06 16:34:29 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429627","20912","8913","1","true","North - South Motorway / 1.5km South of Globe Derby Drive","1151","North ; South Motorway ; 1.5km South of Globe Derby Drive","North ; South Motorway ; 1.5km South of Globe Derby Drive","138.575363","-34.803276",,"BTSites","11","2021","07","06","2","173"
"I","2022-03-06 06:35:03.553000","2022-03-06 16:34:44 +10:30","20892","970100249","2022-03-06 16:34:44 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-05-28 03:25:56.720762","20892","8914","1","true","Northern Expressway - 1km South of Globe Derby Drive","1131","Asset Number 8914","Asset Number 8914","138.576996","-34.799881",,"BTSites","12","2021","05","28","1","174"
"I","2022-03-06 06:35:03.553000","2022-03-06 16:34:44 +10:30","20892","970100249","2022-03-06 16:34:44 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429333","20892","8914","1","true","Northern Expressway - 1km South of Globe Derby Drive","1131","Asset Number 8914","Asset Number 8914","138.576996","-34.799881",,"BTSites","11","2021","07","06","2","175"
"I","2022-03-06 06:36:17.013000","2022-03-06 16:36:09 +10:30","20886","970100249","2022-03-06 16:36:09 +10:30","4","0","dbo","BTRecords","17","2022","03","06","I","2021-07-06 01:49:39.429259","20886","8919","1","true","North - South Motorway North of Ryans Road","1125","North ; South Motorway ; North of ; Ryans Road","North ; South Motorway ; North of ; Ryans Road","138.586227","-34.7789",,"BTSites","11","2021","07","06","2","176"
