"from_stop_id","to_stop_id","transfer_type","min_transfer_time","feed_version","ingest_year","ingest_month","ingest_day","feed_version_partition"
"100015","100014","0",,"1175","2022","01","31","1175"
"100015","100016","0",,"1175","2022","01","31","1175"
"100015","100017","0",,"1175","2022","01","31","1175"
"100016","100014","0",,"1175","2022","01","31","1175"
"100016","100015","0",,"1175","2022","01","31","1175"
"100016","100017","0",,"1175","2022","01","31","1175"
"100017","100014","0",,"1175","2022","01","31","1175"
"100017","100015","0",,"1175","2022","01","31","1175"
"100017","100016","0",,"1175","2022","01","31","1175"
"100073","100074","0",,"1175","2022","01","31","1175"
"100074","100073","0",,"1175","2022","01","31","1175"
"100083","7297","0",,"1175","2022","01","31","1175"
"100334","507","0",,"1175","2022","01","31","1175"
"100334","513","0",,"1175","2022","01","31","1175"
"100334","515","0",,"1175","2022","01","31","1175"
"100334","517","0",,"1175","2022","01","31","1175"
"100334","523","0",,"1175","2022","01","31","1175"
"100334","533","0",,"1175","2022","01","31","1175"
"100334","7308","0",,"1175","2022","01","31","1175"
"100334","7313","0",,"1175","2022","01","31","1175"
"100425","5247","0",,"1175","2022","01","31","1175"
"100425","100640","0",,"1175","2022","01","31","1175"
"100431","100432","0",,"1175","2022","01","31","1175"
"100431","100433","0",,"1175","2022","01","31","1175"
"100431","100434","0",,"1175","2022","01","31","1175"
"100431","100435","0",,"1175","2022","01","31","1175"
"100431","101454","0",,"1175","2022","01","31","1175"
"100432","100431","0",,"1175","2022","01","31","1175"
"100432","100433","0",,"1175","2022","01","31","1175"
"100432","100434","0",,"1175","2022","01","31","1175"
"100432","100435","0",,"1175","2022","01","31","1175"
"100432","101454","0",,"1175","2022","01","31","1175"
"100433","100431","0",,"1175","2022","01","31","1175"
"100433","100432","0",,"1175","2022","01","31","1175"
"100433","100434","0",,"1175","2022","01","31","1175"
"100433","100435","0",,"1175","2022","01","31","1175"
"100433","101454","0",,"1175","2022","01","31","1175"
"100434","100431","0",,"1175","2022","01","31","1175"
"100434","100432","0",,"1175","2022","01","31","1175"
"100434","100433","0",,"1175","2022","01","31","1175"
"100434","100435","0",,"1175","2022","01","31","1175"
"100434","101454","0",,"1175","2022","01","31","1175"
"100435","100431","0",,"1175","2022","01","31","1175"
"100435","100432","0",,"1175","2022","01","31","1175"
"100435","100433","0",,"1175","2022","01","31","1175"
"100435","100434","0",,"1175","2022","01","31","1175"
"100640","5247","0",,"1175","2022","01","31","1175"
"100640","100425","0",,"1175","2022","01","31","1175"
"100772","6206","0",,"1175","2022","01","31","1175"
"100772","6208","0",,"1175","2022","01","31","1175"
"100772","6210","0",,"1175","2022","01","31","1175"
"100772","6211","0",,"1175","2022","01","31","1175"
"100772","6213","0",,"1175","2022","01","31","1175"
"100772","6215","0",,"1175","2022","01","31","1175"
"100772","6216","0",,"1175","2022","01","31","1175"
"100772","6721","0",,"1175","2022","01","31","1175"
"100772","101515","0",,"1175","2022","01","31","1175"
"100784","6725","0",,"1175","2022","01","31","1175"
"100784","101504","0",,"1175","2022","01","31","1175"
"100785","6725","0",,"1175","2022","01","31","1175"
"100785","101504","0",,"1175","2022","01","31","1175"
"100790","101551","0",,"1175","2022","01","31","1175"
"100790","101552","0",,"1175","2022","01","31","1175"
"100793","100794","0",,"1175","2022","01","31","1175"
"100794","100793","0",,"1175","2022","01","31","1175"
"100822","100823","1",,"1175","2022","01","31","1175"
"100823","100822","1",,"1175","2022","01","31","1175"
"100877","100878","0",,"1175","2022","01","31","1175"
"100878","100877","0",,"1175","2022","01","31","1175"
"101012","101494","0",,"1175","2022","01","31","1175"
"101361","6746","0",,"1175","2022","01","31","1175"
"101376","6690","0",,"1175","2022","01","31","1175"
"101378","1576","0",,"1175","2022","01","31","1175"
"101378","1578","0",,"1175","2022","01","31","1175"
"101401","2486","0",,"1175","2022","01","31","1175"
"101401","101402","0",,"1175","2022","01","31","1175"
"101402","2486","0",,"1175","2022","01","31","1175"
"101402","101401","0",,"1175","2022","01","31","1175"
"101454","100431","0",,"1175","2022","01","31","1175"
"101454","100432","0",,"1175","2022","01","31","1175"
"101454","100433","0",,"1175","2022","01","31","1175"
"101454","100434","0",,"1175","2022","01","31","1175"
"101459","525","0",,"1175","2022","01","31","1175"
"101459","526","0",,"1175","2022","01","31","1175"
"101459","528","0",,"1175","2022","01","31","1175"
"101459","534","0",,"1175","2022","01","31","1175"
"101459","541","0",,"1175","2022","01","31","1175"
"101459","543","0",,"1175","2022","01","31","1175"
"101459","547","1",,"1175","2022","01","31","1175"
"101459","549","0",,"1175","2022","01","31","1175"
"101462","236","0",,"1175","2022","01","31","1175"
"101462","239","0",,"1175","2022","01","31","1175"
"101462","240","0",,"1175","2022","01","31","1175"
"101462","6687","0",,"1175","2022","01","31","1175"
"101465","61","0",,"1175","2022","01","31","1175"
"101465","66","0",,"1175","2022","01","31","1175"
"101484","5169","0",,"1175","2022","01","31","1175"
"101484","5179","0",,"1175","2022","01","31","1175"
"101484","5185","1",,"1175","2022","01","31","1175"
"101494","101012","0",,"1175","2022","01","31","1175"
"101498","4609","1",,"1175","2022","01","31","1175"
"101504","100784","0",,"1175","2022","01","31","1175"
"101504","100785","0",,"1175","2022","01","31","1175"
"101512","5700","1",,"1175","2022","01","31","1175"
"101515","6206","0",,"1175","2022","01","31","1175"
"101515","6208","0",,"1175","2022","01","31","1175"
"101515","6210","1",,"1175","2022","01","31","1175"
"101515","6211","0",,"1175","2022","01","31","1175"
"101515","6213","0",,"1175","2022","01","31","1175"
"101515","6215","0",,"1175","2022","01","31","1175"
"101515","6216","0",,"1175","2022","01","31","1175"
"101515","100772","0",,"1175","2022","01","31","1175"
"101542","100001","0",,"1175","2022","01","31","1175"
"101551","100790","0",,"1175","2022","01","31","1175"
"101551","101552","0",,"1175","2022","01","31","1175"
"101552","100790","0",,"1175","2022","01","31","1175"
"101552","101551","0",,"1175","2022","01","31","1175"
"101589","101591","0",,"1175","2022","01","31","1175"
"101589","101592","0",,"1175","2022","01","31","1175"
"101590","101591","0",,"1175","2022","01","31","1175"
"101590","101592","0",,"1175","2022","01","31","1175"
"101591","101589","0",,"1175","2022","01","31","1175"
"101591","101590","0",,"1175","2022","01","31","1175"
"101591","101592","0",,"1175","2022","01","31","1175"
"101592","101589","0",,"1175","2022","01","31","1175"
"101592","101590","0",,"1175","2022","01","31","1175"
"101592","101591","0",,"1175","2022","01","31","1175"
